Lake,Experiment,Treatment,Enclosure,community,ID,mean_J,mean_s,mean_ENS_D,final_stab,initial_stab,rate_change_ort,rate_change_oti,mean_zoop_biomass,initial_zoop_body_size,mean_TP,mean_TN,mean_DOC,mean_PAR,mean_Temp,mean_Chla,mean_TN_TP_ratio,mean_DN_TP_ratio
Erken,Summer,FS,6,zoopl,Erken_Summer_FS_6_zoopl,0.5008507777328401,9.5,2.8215357509721533,-0.892869055583085,-1.67174389102042,0.683778939008186,-0.505316539066179,49.972744137895674,0.61732556777852,19.411666666666665,0.5987666666666667,11.510000000000002,104.4,18.118,5.4954,0.031022856117102437,0.026294223782703047
Erken,Summer,FS,9,phyto,Erken_Summer_FS_9_phyto,0.7595468456380722,17.166666666666668,5.26272036833071,0.217170849267257,0.401677789423779,0.17378864821659,-0.0200774742937365,NA,NA,19.02166666666667,0.5880666666666667,11.385,112.2,18.294,5.660235,0.03129443816285998,0.028536802683144145
Erken,Summer,FS,9,zoopl,Erken_Summer_FS_9_zoopl,0.5497736412231756,11.166666666666666,2.868506377958235,-0.861576355211891,0.212959705713987,0.26467971682785,-0.327220022089058,74.8008482410412,0.627095059221804,19.02166666666667,0.5880666666666667,11.385,112.2,18.294,5.660235,0.03129443816285998,0.028536802683144145
Erken,Summer,S,12,phyto,Erken_Summer_S_12_phyto,0.7760530725808992,11.666666666666666,5.442472542202033,0.0575167563913265,-0.525225226348917,0.270399284501651,-1.80944244499125e-4,NA,NA,16.791666666666668,0.5697,11.845,128.8,18.208,3.113985,0.0343612169527527,0.029255190540634263
Erken,Summer,S,12,zoopl,Erken_Summer_S_12_zoopl,0.6545940688393895,12.833333333333334,4.215869223955305,-0.977351512872365,0.259400561802568,-0.701496599550538,-0.314497595374269,90.83967457602189,0.561620416707908,16.791666666666668,0.5697,11.845,128.8,18.208,3.113985,0.0343612169527527,0.029255190540634263
Erken,Summer,S,14,phyto,Erken_Summer_S_14_phyto,0.8243711604376448,13.666666666666666,5.977454282559091,0.795089235370884,-0.259746711222166,0.687176197197486,-0.127618132759037,NA,NA,17.975,0.5798666666666666,11.254999999999999,126.2,18.164,4.27368,0.032652920343397875,0.02936582962545626
Erken,Summer,S,14,zoopl,Erken_Summer_S_14_zoopl,0.6089959689782032,11.833333333333334,3.5601813007830567,-1.06917340196428,0.361224851634806,-0.942986644339199,-0.246651187743188,102.29602135141918,0.569513460728292,17.975,0.5798666666666666,11.254999999999999,126.2,18.164,4.27368,0.032652920343397875,0.02936582962545626
Erken,Summer,S,3,phyto,Erken_Summer_S_3_phyto,0.8513388999087677,11.5,5.471539766424484,0.400880811087779,-0.667399625779673,0.539036724685785,-0.0769404579621952,NA,NA,18.009999999999998,0.5629500000000001,12.115,99.8,18.13,3.95592,0.03193063219664694,0.029068167859474907
Erken,Summer,S,3,zoopl,Erken_Summer_S_3_zoopl,0.5787154463551447,11,3.1772363050224,-0.617101003810088,-0.644287394981556,-0.00266139888940568,-0.0725656703720776,85.53662440385713,0.524369023956228,18.009999999999998,0.5629500000000001,12.115,99.8,18.13,3.95592,0.03193063219664694,0.029068167859474907
Erken,Summer,S,5,phyto,Erken_Summer_S_5_phyto,0.7151109604309925,11.833333333333334,4.1185485536171385,0.656324718819954,-0.491495562702816,0.604328595761042,-0.145785078242726,NA,NA,19.885,0.5852666666666667,11.504999999999999,76.6,18.11,3.80922,0.030400124363027917,0.02448565316505881
Erken,Summer,S,5,zoopl,Erken_Summer_S_5_zoopl,0.614280932952139,13,3.5722083494465315,0.0489515642867628,-0.330817117153667,0.233868382320279,-0.233590878263522,130.15074942774126,0.478037838843111,19.885,0.5852666666666667,11.504999999999999,76.6,18.11,3.80922,0.030400124363027917,0.02448565316505881
Erssjoen,Spring,F,11,phyto,Erssjoen_Spring_F_11_phyto,0.7989669047962675,40.333333333333336,12.87498022230027,-0.716737216685207,0.317518133276972,0.764784516799447,-0.146345513812185,NA,NA,25.395,0.5784,18.865000000000002,110,18.975,9.39654,0.02307869144360789,0.02161996114493276
Erssjoen,Spring,F,11,zoopl,Erssjoen_Spring_F_11_zoopl,0.4881491882108442,7.833333333333333,2.3571906975448385,-2.36096766826824,-2.68850629936093,0.509820498422476,-0.852597559888917,8.994861814197924,0.553862268430149,25.395,0.5784,18.865000000000002,110,18.975,9.39654,0.02307869144360789,0.02161996114493276
Erssjoen,Spring,F,13,phyto,Erssjoen_Spring_F_13_phyto,0.7576913356384617,41.333333333333336,10.972961640418571,-0.713406347580464,0.399304198920619,0.840695844558035,-0.203733988958517,NA,NA,27.314999999999998,0.5902499999999999,21.445,115,18.966666666666665,11.0271,0.021993006792979573,0.02229418433768387
Erssjoen,Spring,F,13,zoopl,Erssjoen_Spring_F_13_zoopl,0.4587594763208785,8.166666666666666,2.1930601050023633,-2.48625317146523,-1.61268670786519,-0.566205315259425,-0.943782395634661,18.293822124745166,0.619387780677878,27.314999999999998,0.5902499999999999,21.445,115,18.966666666666665,11.0271,0.021993006792979573,0.02229418433768387
Erssjoen,Spring,F,2,phyto,Erssjoen_Spring_F_2_phyto,0.7945875799417561,39.833333333333336,11.587464292016815,-0.359075734512214,0.161552321405407,0.38341438373186,-0.0526507968906482,NA,NA,23.681666666666665,0.5709333333333333,21.18,110,18.733333333333334,8.81993,0.024172260355150656,0.028549778868529795
Erssjoen,Spring,F,2,zoopl,Erssjoen_Spring_F_2_zoopl,0.437886238273487,7.833333333333333,2.108709256284995,-1.87761458686518,-2.33398408441763,0.541884969548939,-0.739281859988455,9.161118824935338,0.569679231586791,23.681666666666665,0.5709333333333333,21.18,110,18.733333333333334,8.81993,0.024172260355150656,0.028549778868529795
Erssjoen,Spring,F,8,phyto,Erssjoen_Spring_F_8_phyto,0.8006313495238605,33.666666666666664,11.041761540633617,0.166367568197791,0.399304198920619,0.172007962083768,-0.0764788026677179,NA,NA,26.048333333333332,0.5706,21.515,106,18.905,10.1412,0.022005417141897278,0.022472194357038268
Erssjoen,Spring,F,8,zoopl,Erssjoen_Spring_F_8_zoopl,0.5568416396547371,7.333333333333333,2.7303144649267317,-4.70672560003591,-2.64546656511728,-1.38058769020475,-1.28309871192367,9.485524884689573,0.598321631464245,26.048333333333332,0.5706,21.515,106,18.905,10.1412,0.022005417141897278,0.022472194357038268
Erssjoen,Spring,FS,15,phyto,Erssjoen_Spring_FS_15_phyto,0.7647005958153125,38.833333333333336,10.866480604564241,0.610133723963883,0.44903098488485,-0.10460311314126,-0.146179772658546,NA,NA,24.713333333333335,0.5559499999999999,20.295,80,19.083333333333332,11.80398,0.022708999406027518,0.022124059768847334
Erssjoen,Spring,FS,15,zoopl,Erssjoen_Spring_FS_15_zoopl,0.650390994393715,9.666666666666666,3.4933593207271634,-1.79976879301652,-2.29997104143959,0.540270025077622,-0.840727072086571,16.386240541436386,0.653640720496556,24.713333333333335,0.5559499999999999,20.295,80,19.083333333333332,11.80398,0.022708999406027518,0.022124059768847334
Erssjoen,Spring,FS,4,phyto,Erssjoen_Spring_FS_4_phyto,0.7902743802636053,46,13.282719471784207,-0.713406347580464,0.524235655038721,0.883335764226466,-0.0714778076075286,NA,NA,22.86,0.5673833333333334,19.950000000000003,80,19.013333333333335,10.87238,0.02543903885815173,0.02824387548979494
Erssjoen,Spring,FS,4,zoopl,Erssjoen_Spring_FS_4_zoopl,0.4929429549444457,9,2.187176712843277,-1.39065967870408,-1.37956212748608,0.143334426376033,-0.587149701196264,16.961789286760695,0.584713562603722,22.86,0.5673833333333334,19.950000000000003,80,19.013333333333335,10.87238,0.02543903885815173,0.02824387548979494
Erssjoen,Spring,FS,6,phyto,Erssjoen_Spring_FS_6_phyto,0.7690369789108908,34.5,10.663557682857519,-0.315141184052854,0.524235655038721,0.611729060979402,-0.0515753627425867,NA,NA,22.476666666666667,0.5251333333333333,20.525,83,19.03333333333333,11.65776,0.023648104406003796,0.02506344025426594
Erssjoen,Spring,FS,6,zoopl,Erssjoen_Spring_FS_6_zoopl,0.6175937637708668,8.666666666666666,3.153200184652457,-2.61366068020891,-2.23502230999808,-0.165173581817257,-0.847683857395673,8.856465330533107,0.54000053477735,22.476666666666667,0.5251333333333333,20.525,83,19.03333333333333,11.65776,0.023648104406003796,0.02506344025426594
Erssjoen,Spring,FS,9,phyto,Erssjoen_Spring_FS_9_phyto,0.7873083409834147,44,13.513156349340937,-0.0622326031841961,0.399304198920619,0.36895503924504103,-0.0418568574404314,NA,NA,22.891666666666666,0.5344333333333333,20.415,88,18.946666666666665,9.98976,0.02350326829771902,0.02423607963135424
Erssjoen,Spring,FS,9,zoopl,Erssjoen_Spring_FS_9_zoopl,0.4074497924858499,6.833333333333333,2.3597197171560134,-0.760847775319889,-2.85042194001726,1.44105996419521,-0.391434847684749,11.192718783907333,0.612649756997982,22.891666666666666,0.5344333333333333,20.415,88,18.946666666666665,9.98976,0.02350326829771902,0.02423607963135424
Erssjoen,Spring,S,12,phyto,Erssjoen_Spring_S_12_phyto,0.7891450363268033,36.666666666666664,12.587066016304808,0.490007460706256,-0.0600271774267092,0.390502069248277,-0.131743239072812,NA,NA,23.791666666666664,0.5405,20.205,85,19.01,8.29926,0.022810852970178267,0.022364828689470415
Erssjoen,Spring,S,12,zoopl,Erssjoen_Spring_S_12_zoopl,0.5925050756971052,10.833333333333334,3.2365162134548817,-0.132653516040858,-0.0975812027958388,2.67481130264204e-4,-0.104225235083188,40.051796708980675,0.65381037722192,23.791666666666664,0.5405,20.205,85,19.01,8.29926,0.022810852970178267,0.022364828689470415
Erssjoen,Spring,S,14,phyto,Erssjoen_Spring_S_14_phyto,0.832243724311875,38.666666666666664,14.159264600068513,-0.359075734512214,0.05688724220896,-0.366572875243539,-0.0852763027455006,NA,NA,23.026666666666667,0.5318166666666667,19.68,79,19.03333333333333,9.36006,0.023328014656147634,0.023082773675163832
Erssjoen,Spring,S,14,zoopl,Erssjoen_Spring_S_14_zoopl,0.5369290502938605,9.333333333333334,2.4515563772005917,0.800417571070151,0.171181836432489,0.712728094405134,-0.129495351602107,64.52229211678744,0.675258663799196,23.026666666666667,0.5318166666666667,19.68,79,19.03333333333333,9.36006,0.023328014656147634,0.023082773675163832
Erssjoen,Spring,S,3,phyto,Erssjoen_Spring_S_3_phyto,0.8238202422271255,36.666666666666664,14.198772359715006,0.166367568197791,0.0175894909997804,0.0402434693039343,-0.0932221743922452,NA,NA,21.523333333333333,0.5671833333333333,20.369999999999997,66,18.89666666666667,7.7639000000000005,0.026343877762095527,0.02731976339433445
Erssjoen,Spring,S,3,zoopl,Erssjoen_Spring_S_3_zoopl,0.541693383641629,9.833333333333334,2.766387955894963,-1.31148812671416,0.0265696551845676,-0.992585892938872,-0.174067837261812,43.881657763431654,0.534030055260392,21.523333333333333,0.5671833333333333,20.369999999999997,66,18.89666666666667,7.7639000000000005,0.026343877762095527,0.02731976339433445
Erssjoen,Spring,S,5,phyto,Erssjoen_Spring_S_5_phyto,0.7716975987775003,39.166666666666664,11.631884465194304,-0.0622326031841961,0.126229577058861,-0.170855638297914,-0.0183729496224234,NA,NA,22.238333333333333,0.5196500000000001,20.509999999999998,95,19.025,8.9709,0.023342613217143843,0.024891438304122077
Erssjoen,Spring,S,5,zoopl,Erssjoen_Spring_S_5_zoopl,0.49914830206631966,10.666666666666666,2.4628147539269585,-0.255314578312822,0.644054385120477,-0.630406877707084,-0.159475868647572,65.19533170822714,0.660652617911211,22.238333333333333,0.5196500000000001,20.509999999999998,95,19.025,8.9709,0.023342613217143843,0.024891438304122077
Erssjoen,Summer,F,11,phyto,Erssjoen_Summer_F_11_phyto,0.798286271243541,55.666666666666664,16.348421336067254,-0.454211717234182,0.331059607125918,0.519228723518639,-0.110448801909018,NA,NA,26.924999999999997,0.5939333333333333,17.939999999999998,66,15.383333333333333,22.78788,0.02237727379904399,0.018599228567873584
Erssjoen,Summer,F,11,zoopl,Erssjoen_Summer_F_11_zoopl,0.5045353215621962,8,2.506875357368118,-0.56949598728608,-2.12655464803808,1.36562094699949,-0.0245826179499911,19.029280044490914,0.517878717989503,26.924999999999997,0.5939333333333333,17.939999999999998,66,15.383333333333333,22.78788,0.02237727379904399,0.018599228567873584
Erssjoen,Summer,F,13,phyto,Erssjoen_Summer_F_13_phyto,0.8058938228114082,48.333333333333336,15.46432421592716,0.0824026835295422,0.3610247617219,0.171074423320254,-0.0393158059004337,NA,NA,29.438333333333333,0.5844833333333334,18.025,80,15.358333333333334,27.4935,0.020090049146174693,0.01667677578145811
Erssjoen,Summer,F,13,zoopl,Erssjoen_Summer_F_13_zoopl,0.4931633251172363,9.166666666666666,2.9656477354759785,-0.900175663549228,-2.53965743916864,1.12021896679101,-0.483471284009124,17.375331855342928,0.506252160540689,29.438333333333333,0.5844833333333334,18.025,80,15.358333333333334,27.4935,0.020090049146174693,0.01667677578145811
Erssjoen,Summer,F,2,phyto,Erssjoen_Summer_F_2_phyto,0.7742082476076521,59.666666666666664,15.737282878387862,0.0626431942911983,0.256975933664802,0.0893404429348209,-0.00274968559486369,NA,NA,28.968333333333334,0.6241,17.990000000000002,93,15.333333333333334,27.254820000000002,0.021577392929437084,0.016822559150181916
Erssjoen,Summer,F,2,zoopl,Erssjoen_Summer_F_2_zoopl,0.3739556435986305,7.5,1.786657795151865,-1.17097715221308,-3.44030826236226,1.48669871172243,-0.441917366641129,15.501673745696051,0.553679647799041,28.968333333333334,0.6241,17.990000000000002,93,15.333333333333334,27.254820000000002,0.021577392929437084,0.016822559150181916
Erssjoen,Summer,F,8,phyto,Erssjoen_Summer_F_8_phyto,0.7959341161397113,47.666666666666664,14.831747339209551,-0.00583735395347469,0.240573109767117,0.177667216375699,-0.0554232331903376,NA,NA,26.665,0.598,17.384999999999998,83,15.35,24.18216,0.022615604686480013,0.016711650285038022
Erssjoen,Summer,F,8,zoopl,Erssjoen_Summer_F_8_zoopl,0.3972624890965212,7.333333333333333,2.1066078551605516,-0.212032580872774,-2.41040166589743,1.6598396261703,-0.208990343699479,17.12557450337581,0.523372985897427,26.665,0.598,17.384999999999998,83,15.35,24.18216,0.022615604686480013,0.016711650285038022
Erssjoen,Summer,FS,15,phyto,Erssjoen_Summer_FS_15_phyto,0.8298801503594018,51.833333333333336,19.327575335018334,-0.0340358193736622,0.443492592015656,0.323737191519147,-0.0309619517657023,NA,NA,28.87,0.5875833333333333,17.945,33,15.45,28.31898,0.02061628007546879,0.016978531153276303
Erssjoen,Summer,FS,15,zoopl,Erssjoen_Summer_FS_15_zoopl,0.45449371802336147,8.666666666666666,2.242410065062357,-0.235102052947523,-2.13021904805879,1.63694798620463,-0.365715276901189,32.03973292265738,0.576967299130308,28.87,0.5875833333333333,17.945,33,15.45,28.31898,0.02061628007546879,0.016978531153276303
Erssjoen,Summer,FS,4,phyto,Erssjoen_Summer_FS_4_phyto,0.82176622588998,60.166666666666664,20.108668786180118,0.517565862448817,0.445245584946682,-0.0831390898018779,-0.114047056728502,NA,NA,28.78,0.601,17.96,34,15.424999999999999,33.22224,0.021135265473846258,0.015831354297873437
Erssjoen,Summer,FS,4,zoopl,Erssjoen_Summer_FS_4_zoopl,0.463126996282221,8.166666666666666,2.4044756748358935,-1.9051061348558,-1.70892734741402,0.00414896604788972,-0.612434362356229,16.714147996749,0.549095839673724,28.78,0.601,17.96,34,15.424999999999999,33.22224,0.021135265473846258,0.015831354297873437
Erssjoen,Summer,FS,6,phyto,Erssjoen_Summer_FS_6_phyto,0.8267785918784775,56.5,19.72899755633093,0.16661816348205,0.403974146701575,0.158434303246886,-0.0785515645437415,NA,NA,26.376666666666665,0.5995,18.08,26,15.433333333333334,30.96294,0.02293927319763208,0.018303506144230014
Erssjoen,Summer,FS,6,zoopl,Erssjoen_Summer_FS_6_zoopl,0.46971705067308817,7.666666666666667,2.36451304015561,-1.69339160964772,-3.0546836302397,0.882970239712748,-0.451191546039292,9.450984410899599,0.526904196666201,26.376666666666665,0.5995,18.08,26,15.433333333333334,30.96294,0.02293927319763208,0.018303506144230014
Erssjoen,Summer,FS,9,phyto,Erssjoen_Summer_FS_9_phyto,0.8326748661869154,52.333333333333336,19.983697793701715,-0.0340358193736622,0.389925766301732,0.300810688920145,-0.066592054598597,NA,NA,25.306666666666665,0.60325,17.674999999999997,33,15.383333333333333,27.72912,0.023944919877804983,0.019584914758201424
Erssjoen,Summer,FS,9,zoopl,Erssjoen_Summer_FS_9_zoopl,0.4400780824011905,8,2.1571986015038798,-3.28930873458452,-3.51373514135481,-0.214266738673668,-0.692647682931567,10.251810065402076,0.44075243947916,25.306666666666665,0.60325,17.674999999999997,33,15.383333333333333,27.72912,0.023944919877804983,0.019584914758201424
Erssjoen,Summer,S,12,phyto,Erssjoen_Summer_S_12_phyto,0.834751839330744,45.666666666666664,18.209676181041115,-0.662761472907068,0.209273059927185,-0.568910178896787,-0.15127442515548,NA,NA,26.09,0.5782499999999999,17.755,34,15.45,22.54236,0.022751153601481725,0.020117869093658317
Erssjoen,Summer,S,12,zoopl,Erssjoen_Summer_S_12_zoopl,0.5363870460024507,9.333333333333334,2.793615968223752,-2.23585565180834,-0.0995130143480521,-1.5781869788632,-0.632605952423982,49.44859476156884,0.521019305931494,26.09,0.5782499999999999,17.755,34,15.45,22.54236,0.022751153601481725,0.020117869093658317
Erssjoen,Summer,S,14,phyto,Erssjoen_Summer_S_14_phyto,0.816894086214575,55.666666666666664,19.086910781982567,0.238611956950048,0.17696157371976,0.0367744185762539,-0.0304131463812565,NA,NA,29.098333333333333,0.6073999999999999,17.884999999999998,33,15.433333333333334,26.00322,0.020944922841345404,0.016409757260205916
Erssjoen,Summer,S,14,zoopl,Erssjoen_Summer_S_14_zoopl,0.4025720593726937,9,2.0236130324059998,-0.23939790677074,0.0272791501435628,-0.040077449198944,-0.148023462014366,66.81610411960291,0.510008827632448,29.098333333333333,0.6073999999999999,17.884999999999998,33,15.433333333333334,26.00322,0.020944922841345404,0.016409757260205916
Erssjoen,Summer,S,3,phyto,Erssjoen_Summer_S_3_phyto,0.8182279989403095,59.666666666666664,20.568901471691802,-0.137967776803707,0.275300165422575,-0.261351932807044,-0.0429526817800048,NA,NA,28.591666666666665,0.6014333333333333,17.97,28,15.416666666666666,25.89162,0.02134822044864989,0.015234930118425265
Erssjoen,Summer,S,3,zoopl,Erssjoen_Summer_S_3_zoopl,0.43079924958108334,8.166666666666666,2.1406604045153266,-0.248480374381717,-0.0803783165402976,-0.0291939072368819,-0.162890504840781,51.17437629848296,0.47461194290349,28.591666666666665,0.6014333333333333,17.97,28,15.416666666666666,25.89162,0.02134822044864989,0.015234930118425265
Erssjoen,Summer,S,5,phyto,Erssjoen_Summer_S_5_phyto,0.8150453310163414,56.333333333333336,18.91026972432105,-0.184123686288365,0.143448064474046,-0.179387066615666,-0.0391434776029959,NA,NA,27.628333333333334,0.6188833333333333,17.75,17,15.4,23.42424,0.0225230584052134,0.01759745663271958
Erssjoen,Summer,S,5,zoopl,Erssjoen_Summer_S_5_zoopl,0.426523765262973,8.166666666666666,2.0562707911861433,-2.07975348464421,-0.70208189155287,-1.02145816102715,-0.530011628611764,37.86954574426166,0.594631676747278,27.628333333333334,0.6188833333333333,17.75,17,15.4,23.42424,0.0225230584052134,0.01759745663271958
Feresjoen,Spring,F,11,phyto,Feresjoen_Spring_F_11_phyto,0.6983614563895238,40,7.680303556574752,0.587356752925279,0.673410119585971,0.056416500692921,-0.251317169318652,NA,NA,9.265,0.3055333333333333,7.1895,897.6666666666666,17.533333333333335,1.157865,0.033393110378254404,0.020511164239340234
Feresjoen,Spring,F,11,zoopl,Feresjoen_Spring_F_11_zoopl,0.5733585587091753,8.333333333333334,3.0255580482831967,0.485170326404831,-0.597325592957112,0.766543442525805,-0.313703600610205,11.258876569966029,0.357613621573778,9.265,0.3055333333333333,7.1895,897.6666666666666,17.533333333333335,1.157865,0.033393110378254404,0.020511164239340234
Feresjoen,Spring,F,13,phyto,Feresjoen_Spring_F_13_phyto,0.7450112221881383,44.333333333333336,10.470932020898099,0.74237402867899,0.981178390343103,0.135362560556037,-0.212949808864881,NA,NA,9.43,0.28336666666666666,6.481999999999999,906.3333333333334,17.53333333333333,1.669365,0.030245188070154548,0.012615677123844093
Feresjoen,Spring,F,13,zoopl,Feresjoen_Spring_F_13_zoopl,0.6536976424383611,8,3.367053666237088,0.540008427173547,-1.03285671462065,1.20923256021189,-0.230733542949015,16.2078481988078,0.823279393363203,9.43,0.28336666666666666,6.481999999999999,906.3333333333334,17.53333333333333,1.669365,0.030245188070154548,0.012615677123844093
Feresjoen,Spring,F,2,phyto,Feresjoen_Spring_F_2_phyto,0.6898740906268125,42.833333333333336,8.893978430566028,0.402459717158128,0.226520161435808,-0.142387532533643,-0.122525823942677,NA,NA,10.06,0.3119,6.541,908.6666666666666,17.483333333333334,0.9490649999999999,0.03142321985726706,0.01832994526762561
Feresjoen,Spring,F,2,zoopl,Feresjoen_Spring_F_2_zoopl,0.5809535572138863,8.333333333333334,2.857349169810153,-0.441838050075244,-0.976073348394053,0.0832085523318807,-0.153403153755136,11.547871827925826,0.404867255601616,10.06,0.3119,6.541,908.6666666666666,17.483333333333334,0.9490649999999999,0.03142321985726706,0.01832994526762561
Feresjoen,Spring,F,8,phyto,Feresjoen_Spring_F_8_phyto,0.6819396393590147,36,7.346208993889602,-0.0236359092295161,0.656094800685898,0.588144761234209,-0.0673159925352745,NA,NA,9.661666666666667,0.30075,6.563,937.6666666666666,17.5,0.93651,0.03128534057809775,0.01201298354168038
Feresjoen,Spring,F,8,zoopl,Feresjoen_Spring_F_8_zoopl,0.5618202383888041,8.166666666666666,2.9667342171569935,0.276454838480867,-0.168532023370665,0.413499367647051,-0.418816748782284,21.469310865754565,0.480719487547665,9.661666666666667,0.30075,6.563,937.6666666666666,17.5,0.93651,0.03128534057809775,0.01201298354168038
Feresjoen,Spring,FS,15,phyto,Feresjoen_Spring_FS_15_phyto,0.783338170159988,47.666666666666664,12.469629439570483,0.430989396757546,1.28615591637096,0.633020422861472,-0.298814789879239,NA,NA,9.44,0.2924,6.216,395,17.616666666666667,1.7868600000000001,0.03134850183814929,0.011174846603554067
Feresjoen,Spring,FS,15,zoopl,Feresjoen_Spring_FS_15_zoopl,0.5996511393285078,6.833333333333333,2.9932215526258585,0.331143272075261,-2.61123768155449,1.57297080702591,-0.332553580061099,8.468169520534486,0.444887901267263,9.44,0.2924,6.216,395,17.616666666666667,1.7868600000000001,0.03134850183814929,0.011174846603554067
Feresjoen,Spring,FS,4,phyto,Feresjoen_Spring_FS_4_phyto,0.7417123033491742,37.333333333333336,8.914278671421302,0.587356752925279,1.13934793224747,0.3796097324889,-0.209553089094552,NA,NA,11.913333333333334,0.3237833333333333,6.166,258.6666666666667,17.6,1.6824,0.027313507393801433,0.012658244279191912
Feresjoen,Spring,FS,4,zoopl,Feresjoen_Spring_FS_4_zoopl,0.548734363679239,7.333333333333333,2.420379196002865,-0.350353225014827,-0.845748905369016,0.406564326865499,-0.0304083160129651,15.717376373491305,0.444315874618903,11.913333333333334,0.3237833333333333,6.166,258.6666666666667,17.6,1.6824,0.027313507393801433,0.012658244279191912
Feresjoen,Spring,FS,6,phyto,Feresjoen_Spring_FS_6_phyto,0.6114438443675136,36.5,4.63963743136144,0.587356752925279,0.883646657449825,0.100214698665965,-0.215255025412621,NA,NA,9.863333333333333,0.30593333333333333,6.4055,409,17.616666666666667,1.06887,0.03116639746014499,0.012984434104489885
Feresjoen,Spring,FS,6,zoopl,Feresjoen_Spring_FS_6_zoopl,0.523517263298198,8,2.596865601509135,0.261483738708321,-0.998333187620348,1.08515811448243,-0.463967486018047,16.209783221368422,0.471129624530791,9.863333333333333,0.30593333333333333,6.4055,409,17.616666666666667,1.06887,0.03116639746014499,0.012984434104489885
Feresjoen,Spring,FS,9,phyto,Feresjoen_Spring_FS_9_phyto,0.6969543057898608,51.2,7.148462183394864,1.17162417607266,0.968479419890848,-0.156228541256383,-0.40142827440569,NA,NA,9.911666666666667,0.30635,6.522,375,17.53333333333333,1.58061,0.03143941109462448,0.012378761952389274
Feresjoen,Spring,FS,9,zoopl,Feresjoen_Spring_FS_9_zoopl,0.5932395847044106,7.833333333333333,3.0035171183426033,0.0138949649092686,-0.563853336002746,0.656079970887806,-0.14844540592337,11.9175217551954,0.375500131145983,9.911666666666667,0.30635,6.522,375,17.53333333333333,1.58061,0.03143941109462448,0.012378761952389274
Feresjoen,Spring,S,12,phyto,Feresjoen_Spring_S_12_phyto,0.587145060301623,26.666666666666668,5.048805167818852,0.403820698787027,0.00961573486555253,0.409363383732247,-0.0919844647648582,NA,NA,9.65,0.2815166666666667,6.4765,421.3333333333333,17.541666666666668,0.97182,0.029443411849892,0.009358263840394954
Feresjoen,Spring,S,12,zoopl,Feresjoen_Spring_S_12_zoopl,0.6054359417017217,9.5,3.419562752278277,0.941792470654768,0.318787724249623,0.450302860931111,-0.01183824909418,21.681463059600443,0.440655082100867,9.65,0.2815166666666667,6.4765,421.3333333333333,17.541666666666668,0.97182,0.029443411849892,0.009358263840394954
Feresjoen,Spring,S,14,phyto,Feresjoen_Spring_S_14_phyto,0.6950137089680687,43,7.816068888906268,0.430989396757546,0.980555051477655,-0.245842062841398,-0.144814542377049,NA,NA,9.141666666666666,0.2912666666666667,6.300000000000001,220.66666666666666,17.566666666666666,1.195725,0.032363488609707926,0.009296060427967203
Feresjoen,Spring,S,14,zoopl,Feresjoen_Spring_S_14_zoopl,0.6649894023282463,9.5,4.054404094535902,-0.0166176008452448,-1.56844803275322,0.734995105544962,-0.160397783532824,11.097884164087414,0.442786622343717,9.141666666666666,0.2912666666666667,6.300000000000001,220.66666666666666,17.566666666666666,1.195725,0.032363488609707926,0.009296060427967203
Feresjoen,Spring,S,3,phyto,Feresjoen_Spring_S_3_phyto,0.6085087929614629,23.333333333333332,4.8969361977188415,-0.0689635736894869,-0.272108329871301,0.109512021046867,-0.0409711940346955,NA,NA,10.058333333333334,0.30106666666666665,6.4864999999999995,330.3333333333333,17.6,0.69216,0.031069982105820473,0.015128605371261821
Feresjoen,Spring,S,3,zoopl,Feresjoen_Spring_S_3_zoopl,0.6174219013925072,9.333333333333334,3.18260428829948,-0.0505128669805183,-0.00759587604565809,-0.0753523702922604,-0.0910906008262425,19.234447282531114,0.422626857388453,10.058333333333334,0.30106666666666665,6.4864999999999995,330.3333333333333,17.6,0.69216,0.031069982105820473,0.015128605371261821
Feresjoen,Spring,S,5,phyto,Feresjoen_Spring_S_5_phyto,0.6009955600613638,24.166666666666668,4.8112519150891035,-0.456169367935324,-0.269928558489616,-0.0866669939682482,-0.0551037540551648,NA,NA,10.17,0.28845,6.4475,367.3333333333333,17.616666666666667,0.72771,0.02946053075429927,0.013517404033832139
Feresjoen,Spring,S,5,zoopl,Feresjoen_Spring_S_5_zoopl,0.553991846851935,8.333333333333334,2.802934894232447,-0.296888622628701,-0.191854407465807,-0.0358375977559748,-0.256566317924754,19.405615969946524,0.389381828508253,10.17,0.28845,6.4475,367.3333333333333,17.616666666666667,0.72771,0.02946053075429927,0.013517404033832139
Feresjoen,Summer,F,11,phyto,Feresjoen_Summer_F_11_phyto,0.8154862755414548,46.166666666666664,13.8102675377742,0.438483001107583,0.878307535111634,0.24543234530203,-0.0931316586495772,NA,NA,6.828333333333333,0.28728333333333333,5.983,206.5,17.683333333333334,1.84788,0.04241344895947671,0.009792624934720605
Feresjoen,Summer,F,11,zoopl,Feresjoen_Summer_F_11_zoopl,0.6255024151556295,8.333333333333334,3.254716360204837,0.308883561941178,-0.919015521949027,1.06453270881245,-0.126319791527093,9.325229341113264,0.563113537008447,6.828333333333333,0.28728333333333333,5.983,206.5,17.683333333333334,1.84788,0.04241344895947671,0.009792624934720605
